0,0
1,2
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,5
12,5
13,5
14,5
5,5
15,6
14,6
1,7
16,7
10,7
3,8
17,8
16,8
18,8
10,8
13,9
5,9
14,9
5,10
14,10
13,11
12,11
5,11
19,11
12,12
13,13
12,13
1,14
13,14
16,14
5,14
14,14
15,15
20,16
21,17
3,17
12,17
22,17
17,17
1,17
23,17
16,17
19,17
7,17
10,17
1,18
5,19
7,19
12,20
16,20
18,20
13,21
12,21
14,21
5,21
13,22
16,22
5,22
14,22
13,23
12,23
14,23
7,24
13,24
12,24
5,24
14,24
24,27
13,27
16,27
20,27
5,27
25,28
5,28
26,30
12,30
16,30
5,30
12,31
24,32
12,32
27,32
18,32
3,32
15,32
1,32
16,32
28,32
29,32
10,32
15,33
30,33
16,33
31,34
12,34
13,34
14,34
5,34
1,35
32,36
13,36
5,36
14,36
1,36
16,36
1,37
13,37
16,37
26,38
1,39
33,40
12,40
8,40
5,40
34,41
13,41
5,41
14,41
5,43
1,44
16,44
5,44
3,45
35,45
18,45
10,45
3,46
36,46
37,46
7,46
10,46
0,47
12,48
16,48
5,48
18,48
5,50
14,50
8,51
12,52
5,52
16,54
38,55
1,56
16,56
29,58
32,59
1,59
13,59
5,59
14,59
26,61
14,61
16,62
12,62
13,62
5,62
14,62
13,63
39,63
5,63
14,63
1,63
12,63
12,64
5,64
26,65
40,65
41,65
14,65
19,66
1,67
41,67
1,68
13,68
5,68
14,68
13,69
5,69
1,70
5,70
12,71
16,71
5,71
12,72
1,73
13,74
5,74
14,74
18,75
22,75
1,76
16,76
8,77
32,78
13,78
5,78
14,78
42,78
16,78
5,80
19,80
1,81
38,82
15,83
1,84
5,85
16,86
14,87
41,87
1,88
5,88
14,89
16,90
6,91
5,91
14,91
43,91
13,92
14,92
13,93
5,93
1,94
1,95
31,96
12,96
5,96
44,97
16,98
5,98
19,98
45,99
5,101
19,101
13,102
5,102
19,102
31,103
13,103
5,103
1,104
13,104
5,104
14,104
13,105
5,105
12,106
33,107
8,107
5,107
46,108
47,109
44,109
1,110
5,110
3,111
13,112
12,112
5,112
14,112
1,114
15,115
30,115
14,116
48,116
1,117
14,117
13,118
12,118
5,118
13,119
5,119
19,119
13,120
5,120
14,120
15,121
16,121
5,122
14,122
24,123
3,124
49,124
17,124
1,124
18,124
16,124
10,124
5,125
12,127
16,127
1,128
16,128
41,128
13,129
5,129
14,129
24,130
13,130
5,130
14,130
16,130
50,130
19,130
13,131
5,131
14,131
26,132
44,132
13,133
16,133
5,133
14,133
19,133
13,134
5,134
13,135
5,135
15,136
13,137
5,137
13,138
5,138
14,138
13,139
5,139
14,139
33,139
8,139
51,139
19,140
5,141
13,142
16,142
5,142
14,142
13,143
5,143
5,145
13,146
12,146
14,146
5,146
14,147
41,148
1,149
4,149
14,149
5,150
13,151
5,151
14,151
4,151
1,152
17,152
5,153
13,154
5,154
3,156
13,156
5,156
7,156
45,156
12,157
5,157
13,158
30,158
5,158
52,158
1,159
17,159
16,159
53,159
10,159
5,160
31,161
13,161
12,161
14,161
5,161
5,162
15,163
54,164
12,164
16,164
29,164
24,164
13,165
12,166
13,166
5,166
12,167
44,168
5,169
19,169
1,170
5,170
3,171
1,171
16,171
10,171
3,172
38,172
18,172
10,172
1,173
13,173
5,173
14,173
12,174
5,174
15,175
30,175
13,177
5,177
14,177
1,178
13,178
5,178
13,179
12,179
14,179
5,180
1,182
16,183
12,184
5,184
13,185
5,185
13,186
5,186
14,186
19,186
1,187
13,187
5,187
14,187
55,187
1,189
1,190
10,190
15,190
12,191
44,192
12,193
13,194
5,194
14,194
31,195
12,195
13,195
14,195
5,195
3,196
16,196
1,197
13,197
5,197
19,198
13,199
5,199
14,199
15,200
13,200
12,201
5,202
5,204
12,206
5,206
13,207
12,207
16,207
5,207
14,207
13,208
12,208
14,208
5,208
13,209
5,209
14,209
34,210
16,210
5,210
4,210
13,212
12,212
5,212
14,212
12,213
13,213
14,213
5,213
5,214
19,214
13,215
16,215
5,215
14,215
48,216
1,218
16,218
5,218
13,219
5,219
14,219
13,220
5,220
1,222
13,222
12,222
5,222
14,222
13,224
39,224
5,224
14,224
19,224
24,225
1,225
18,225
13,225
29,225
10,225
3,225
4,225
7,225
14,225
17,225
22,225
16,225
56,225
43,225
14,226
48,226
57,227
8,227
13,230
13,232
12,232
5,232
19,232
41,233
1,234
1,237
5,237
14,237
13,238
5,238
13,239
5,239
14,239
1,240
58,241
1,242
5,242
12,244
14,244
3,245
5,245
49,245
14,245
1,245
16,245
41,245
10,245
44,246
13,248
5,248
19,248
5,249
13,251
5,251
14,251
16,251
12,251
19,251
5,252
59,253
13,253
14,253
16,253
12,253
41,253
19,255
38,257
6,258
33,258
8,258
13,259
5,259
5,261
12,262
31,263
12,263
5,263
31,264
12,264
5,264
1,269
16,269
13,273
5,273
13,275
1,277
13,277
14,277
5,278
14,278
24,280
16,280
5,280
19,280
13,281
14,281
13,282
5,282
19,282
13,283
5,283
14,283
12,284
5,286
14,286
13,287
5,287
5,288
1,289
13,289
16,289
12,289
60,290
18,290
10,290
13,291
5,291
14,291
15,292
5,293
12,294
5,294
31,295
16,295
12,295
13,295
5,295
5,296
16,297
5,297
49,298
31,299
12,299
5,299
3,300
61,300
62,300
49,300
10,300
15,301
10,301
3,301
63,301
1,301
14,302
5,303
44,304
5,305
1,306
12,307
18,307
13,309
5,309
14,309
13,310
5,310
14,310
14,311
13,313
8,313
14,313
26,314
12,315
13,316
12,316
14,316
12,317
5,317
13,318
14,318
5,321
5,322
13,323
5,323
14,323
13,324
5,324
14,324
19,325
5,327
1,328
5,328
5,330
3,331
13,331
64,331
14,331
1,331
15,331
7,331
10,331
12,336
13,336
5,336
7,337
10,337
15,338
14,338
12,339
5,339
12,340
5,340
31,341
12,341
5,341
12,342
5,342
1,343
13,344
5,344
14,344
13,345
5,345
14,345
13,346
5,346
14,346
12,347
5,347
13,348
39,348
5,348
14,348
46,348
16,348
31,349
13,349
5,349
13,350
0,350
1,352
13,352
5,352
14,352
5,353
1,354
16,354
65,354
13,356
12,356
5,356
14,356
13,358
5,358
14,358
13,359
5,359
14,359
13,359
5,359
14,359
7,360
44,360
1,361
1,362
13,364
5,364
0,364
15,365
1,367
5,367
24,368
12,368
3,368
5,368
15,368
1,368
16,368
10,368
15,373
3,374
18,374
14,374
35,374
7,374
10,374
41,375
14,375
15,376
1,376
15,377
12,378
5,378
5,379
19,379
33,380
8,380
5,380
1,381
7,381
44,381
3,382
4,382
18,382
14,382
35,382
7,382
10,382
12,383
38,383
18,383
13,384
14,384
12,385
12,386
5,386
13,388
12,388
5,388
26,389
1,389
13,389
5,389
14,389
13,390
39,390
5,390
19,390
1,391
13,391
5,391
14,391
12,393
13,393
14,393
5,393
13,394
5,394
14,394
3,396
12,396
66,396
16,396
7,396
10,396
13,397
5,397
13,398
5,398
14,398
67,398
22,398
44,398
13,399
13,400
16,400
5,400
14,400
12,401
13,402
5,402
14,402
19,402
8,403
68,404
3,404
10,404
7,404
1,404
13,405
5,405
69,406
17,406
70,406
10,406
1,408
5,409
14,409
17,409
1,409
16,409
10,409
13,410
5,410
14,410
1,411
1,412
16,412
7,412
15,414
22,415
3,416
16,416
10,416
44,417
1,418
29,419
1,420
13,420
5,420
14,420
15,421
3,422
1,422
15,423
24,424
14,424
1,424
6,424
71,424
10,424
3,424
18,424
72,424
17,424
73,424
16,424
43,424
15,426
15,427
5,428
19,428
7,429
3,429
35,429
18,429
14,429
5,431
12,435
13,435
14,435
5,435
15,436
14,443
5,446
13,447
13,449
5,449
14,449
19,449
14,450
15,452
13,459
5,461
13,467
5,467
14,469
13,474
5,474
19,474
26,476
10,476
7,479
10,479
13,480
5,480
13,481
5,481
3,483
13,483
18,483
14,483
15,483
10,483
8,483
5,483
31,486
12,486
13,486
14,486
5,486
15,487
3,495
74,495
5,495
14,495
41,495
18,495
1,495
22,495
13,495
7,495
10,495
1,497
13,498
5,498
14,498
13,499
5,499
15,501
30,501
16,501
13,502
14,502
13,507
5,507
14,507
19,507
12,508
75,508
13,509
5,509
14,509
19,509
13,510
5,510
14,510
13,511
5,511
31,512
12,512
13,512
5,512
12,516
13,516
14,516
5,516
13,517
39,517
5,517
14,517
19,517
16,517
10,517
13,518
5,518
14,518
13,519
39,519
5,519
14,519
13,520
14,520
4,521
39,521
5,521
14,521
13,521
19,521
1,522
13,522
5,522
14,522
13,523
5,523
14,523
19,523
13,525
5,525
14,525
19,525
31,527
12,527
13,527
14,527
5,527
13,529
14,529
13,530
16,530
5,530
19,530
3,534
76,534
13,535
16,535
5,535
8,539
14,540
38,541
13,542
14,542
5,545
14,545
13,546
5,546
14,546
13,547
39,547
5,547
14,547
77,547
19,547
13,549
16,549
5,549
14,549
1,551
13,554
19,554
13,555
31,557
12,557
13,557
14,557
5,557
13,558
9,558
14,558
5,559
14,562
19,562
13,563
39,563
5,563
14,563
15,563
19,563
13,566
5,566
14,566
19,566
14,567
14,570
13,573
13,575
5,575
33,577
13,577
8,577
5,577
15,578
12,579
5,580
14,580
1,581
5,581
14,581
1,583
13,585
5,585
13,586
16,586
12,586
14,586
1,587
16,587
14,588
19,588
39,590
13,590
16,590
5,590
19,590
13,591
5,591
14,591
13,593
5,593
14,593
1,594
13,594
5,594
14,594
13,595
5,595
14,595
13,596
12,596
14,596
13,597
8,597
14,597
12,598
14,598
5,599
38,601
13,602
5,602
14,602
13,603
5,603
14,603
59,604
13,604
39,604
5,604
14,604
1,604
15,604
16,604
12,604
19,604
32,605
13,605
5,605
14,605
1,605
16,605
13,606
5,606
14,606
24,610
12,610
15,611
12,612
13,612
5,612
13,613
39,613
5,613
19,613
13,614
5,614
14,614
1,616
14,618
13,621
5,621
14,621
13,623
5,623
14,623
1,624
13,624
16,624
14,624
13,625
5,625
19,625
13,626
39,626
5,626
14,626
13,627
14,627
13,628
39,628
5,628
14,628
13,626
39,626
5,626
14,626
19,629
13,631
5,631
14,631
15,634
4,634
16,634
13,635
5,635
14,635
12,639
5,639
12,641
13,641
5,641
5,642
0,642
13,643
1,644
13,646
5,646
15,647
14,647
1,648
39,649
14,649
19,649
3,650
36,650
37,650
7,650
10,650
13,651
39,651
5,651
14,651
15,652
14,652
13,653
5,653
14,653
